Id,House Type,Zone,LotFrontage,LotArea,Street,Alley Type,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Type of Dwelling,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Roof Material,Exterior Quality,Exterior Condition,BsmtQual,BsmtCond,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical System,1stFlrSF,2ndFlrSF,Above Ground Living Area,KitchenQual,Total Rm above Ground,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1290,60,RL,86,11065,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2006,2006,Gable,CompShg,Gd,TA,Gd,TA,1085,1085,GasA,Ex,Y,SBrkr,1120,850,1970,Ex,8,1,Gd,BuiltIn,2006,Fin,3,753,TA,TA,Y,10,2006,New,Partial,281000
1291,80,RL,NA,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,TA,TA,TA,TA,138,1152,GasA,TA,Y,SBrkr,1152,0,1152,TA,6,1,Gd,Attchd,1964,RFn,2,484,TA,TA,Y,4,2010,WD,Normal,180500
1292,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,TA,TA,TA,TA,399,630,GasA,TA,Y,SBrkr,630,672,1302,TA,6,0,NA,Detchd,1972,Unf,1,264,TA,TA,Y,2,2009,WD,Normal,119500
1293,70,RM,60,6600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,2Story,5,4,1892,1965,Gable,CompShg,TA,TA,TA,TA,994,994,GasA,TA,N,SBrkr,1378,994,2372,TA,11,0,NA,Attchd,1985,RFn,1,432,TA,TA,Y,12,2009,WD,Normal,107500
1294,60,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,7,5,1976,1976,Gable,CompShg,TA,TA,Gd,TA,638,832,GasA,TA,Y,SBrkr,832,832,1664,TA,8,1,TA,Attchd,1976,RFn,2,528,TA,TA,Y,3,2006,WD,Normal,162900
1295,20,RL,60,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,7,1955,1990,Hip,CompShg,TA,TA,TA,TA,697,864,GasA,TA,Y,SBrkr,864,0,864,TA,5,0,NA,Detchd,1957,Unf,2,572,TA,TA,N,4,2006,WD,Normal,115000
1296,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1968,1968,Hip,CompShg,TA,TA,TA,TA,36,1052,GasA,Gd,Y,SBrkr,1052,0,1052,TA,5,0,NA,Attchd,1968,RFn,1,288,TA,TA,Y,11,2006,WD,Normal,138500
1297,20,RL,80,8700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1963,1963,Hip,CompShg,TA,Gd,TA,TA,344,1120,GasA,Gd,Y,SBrkr,1128,0,1128,TA,6,0,NA,Attchd,1963,RFn,2,525,TA,TA,Y,12,2008,WD,Normal,155000
1298,180,RM,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,TA,TA,Gd,TA,0,547,GasA,Gd,Y,SBrkr,1072,0,1072,TA,5,0,NA,Basment,2005,Fin,2,525,TA,TA,Y,6,2006,New,Partial,140000
1299,60,RL,313,63887,Pave,NA,IR3,Bnk,AllPub,Corner,Gtl,Edwards,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Ex,TA,Ex,TA,466,6110,GasA,Ex,Y,SBrkr,4692,950,5642,Ex,12,3,Gd,Attchd,2008,Fin,2,1418,TA,TA,Y,1,2008,New,Partial,160000
1300,20,RL,75,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1959,1994,Hip,CompShg,TA,TA,TA,TA,0,1246,GasA,Ex,Y,SBrkr,1246,0,1246,Gd,6,0,NA,Attchd,1959,RFn,1,305,TA,TA,Y,5,2010,WD,Normal,154000
1301,60,RL,NA,10762,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,1Fam,2Story,7,5,1999,1999,Gable,CompShg,Gd,TA,Gd,TA,284,978,GasA,Ex,Y,SBrkr,1005,978,1983,Gd,9,1,TA,Attchd,1999,Fin,2,490,TA,TA,Y,5,2009,WD,Normal,225000
1302,70,RL,NA,7500,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,6,7,1942,1950,Gable,CompShg,TA,TA,TA,TA,224,771,GasA,Fa,Y,SBrkr,753,741,1494,Gd,7,2,Gd,Attchd,1942,Unf,1,213,TA,TA,P,11,2009,WD,Normal,177500
1303,60,RL,92,10120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1994,1994,Hip,CompShg,Gd,TA,Gd,TA,425,1165,GasA,Ex,Y,SBrkr,1203,1323,2526,Gd,8,1,TA,Attchd,1994,RFn,3,844,TA,TA,Y,12,2006,WD,Normal,290000
1304,20,RL,73,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,7,5,2005,2005,Gable,CompShg,Gd,TA,Gd,TA,1616,1616,GasA,Ex,Y,SBrkr,1616,0,1616,Gd,7,0,NA,Attchd,2005,RFn,3,834,TA,TA,Y,4,2006,WD,Normal,232000
1305,160,RM,32,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,Gd,TA,Gd,TA,976,976,GasA,Ex,Y,SBrkr,976,732,1708,Gd,7,0,NA,Detchd,2004,Unf,2,380,TA,TA,Y,4,2006,WD,Normal,130000
1306,20,RL,108,13173,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,9,5,2006,2007,Hip,CompShg,Gd,TA,Ex,TA,80,1652,GasA,Ex,Y,SBrkr,1652,0,1652,Ex,6,2,Ex,Attchd,2006,Fin,2,840,TA,TA,Y,11,2009,WD,Normal,325000
1307,120,RL,48,6955,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,Gd,TA,Gd,TA,1368,1368,GasA,Ex,Y,SBrkr,1368,0,1368,Gd,6,1,Gd,Attchd,2005,RFn,2,474,TA,TA,Y,9,2006,New,Partial,202500
1308,20,RL,60,8072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,5,1994,1995,Gable,CompShg,TA,Gd,Gd,Gd,244,990,GasA,Ex,Y,SBrkr,990,0,990,TA,5,0,NA,Detchd,2000,Unf,2,480,TA,TA,Y,5,2009,WD,Normal,138000
1309,20,RM,100,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1Story,5,7,1948,2005,Gable,CompShg,TA,TA,TA,TA,172,924,GasA,Ex,Y,SBrkr,1122,0,1122,Gd,6,0,NA,Attchd,1948,Unf,2,528,TA,TA,Y,5,2008,WD,Normal,147000
1310,20,RL,NA,7153,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,6,5,1991,1991,Gable,CompShg,TA,TA,Gd,TA,78,1278,GasA,Gd,Y,SBrkr,1294,0,1294,Gd,6,0,NA,Attchd,1991,RFn,2,496,TA,TA,Y,6,2008,WD,Normal,179200
1311,20,RL,100,17500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,7,8,1959,2002,Gable,CompShg,Gd,Gd,Gd,TA,496,1902,GasA,TA,Y,SBrkr,1902,0,1902,Ex,7,2,TA,Attchd,1959,Fin,2,567,TA,TA,Y,5,2010,WD,Normal,335000
1312,20,RL,68,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,2007,Gable,CompShg,Gd,TA,Gd,TA,349,1274,GasA,Ex,Y,SBrkr,1274,0,1274,Gd,6,0,NA,Attchd,2005,RFn,2,508,TA,TA,Y,1,2007,New,Partial,203000
1313,60,RL,NA,9572,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Gd,TA,Ex,TA,971,1453,GasA,Ex,Y,SBrkr,1453,1357,2810,Gd,9,1,Ex,Attchd,1990,RFn,2,750,Gd,Gd,Y,6,2007,WD,Normal,302000
1314,60,RL,108,14774,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,1Fam,2Story,9,5,1999,1999,Gable,CompShg,Gd,TA,Gd,TA,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,2599,Gd,10,1,TA,BuiltIn,1999,Fin,3,779,TA,TA,Y,5,2010,WD,Normal,333168
1315,20,RL,60,8190,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,4,6,1954,1954,Hip,CompShg,TA,TA,TA,TA,216,948,GasA,Ex,Y,SBrkr,948,0,948,TA,5,1,TA,Detchd,1956,Unf,1,280,TA,TA,Y,10,2007,WD,Normal,119000
1316,60,RL,85,11075,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,6,5,1969,1969,Gable,CompShg,TA,TA,Fa,TA,176,952,GasA,TA,Y,SBrkr,1092,1020,2112,TA,9,2,Gd,Attchd,1969,Unf,2,576,TA,TA,Y,6,2008,WD,Normal,206900
1317,20,RL,61,10226,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2008,2008,Gable,CompShg,Gd,TA,Ex,TA,1622,1622,GasA,Ex,Y,SBrkr,1630,0,1630,Ex,8,1,Gd,Attchd,2008,RFn,3,860,TA,TA,Y,1,2009,WD,Normal,295493
1318,120,FV,47,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,Gd,TA,Ex,Gd,1352,1352,GasA,Ex,Y,SBrkr,1352,0,1352,Gd,5,1,Gd,Attchd,2006,RFn,2,466,TA,TA,Y,4,2007,New,Partial,208900
1319,20,RL,NA,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,8,5,2001,2002,Hip,CompShg,Gd,TA,Gd,TA,1753,1753,GasA,Ex,Y,SBrkr,1787,0,1787,Gd,7,1,TA,Attchd,2001,RFn,3,748,TA,TA,Y,8,2006,WD,Normal,275000
1320,20,RL,75,10215,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,1Fam,1Story,4,5,1954,1954,Hip,CompShg,TA,TA,TA,TA,372,864,GasA,Ex,Y,SBrkr,948,0,948,TA,5,0,NA,Attchd,1954,Unf,1,248,TA,TA,Y,2,2007,WD,Normal,111000
1321,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,3,1957,1957,Hip,CompShg,TA,TA,TA,TA,628,1478,GasA,Gd,Y,SBrkr,1478,0,1478,TA,6,2,Gd,Attchd,1957,RFn,2,442,TA,TA,Y,6,2009,WD,Normal,156500
1322,20,RL,NA,6627,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,1Fam,1Story,3,6,1949,1950,Hip,CompShg,TA,TA,NA,NA,0,0,Floor,TA,N,SBrkr,720,0,720,TA,4,0,NA,Detchd,1955,Unf,1,287,TA,Fa,Y,7,2008,WD,Normal,72500
1323,60,RL,107,10186,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,7,5,1992,1992,Gable,CompShg,Gd,TA,Gd,TA,76,750,GasA,Ex,Y,SBrkr,1061,862,1923,Gd,8,1,TA,Attchd,1992,RFn,2,564,TA,TA,Y,6,2010,WD,Normal,190000
1324,30,RL,50,5330,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,4,7,1940,1950,Hip,CompShg,Fa,TA,TA,TA,140,420,GasA,Gd,Y,SBrkr,708,0,708,Fa,5,0,NA,NA,NA,NA,0,0,NA,NA,Y,12,2009,WD,Normal,82500
1325,20,RL,75,9986,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2007,Gable,CompShg,Gd,TA,Ex,TA,1795,1795,GasA,Ex,Y,SBrkr,1795,0,1795,Gd,7,1,Gd,Attchd,2007,RFn,3,895,TA,TA,Y,2,2007,New,Partial,147000
1326,30,RM,40,3636,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1Story,4,4,1922,1950,Gable,CompShg,TA,TA,TA,Fa,796,796,GasA,Fa,N,SBrkr,796,0,796,TA,5,0,NA,NA,NA,NA,0,0,NA,NA,N,1,2008,WD,Normal,55000
1327,30,RH,70,4270,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,1Fam,1Story,3,6,1931,2006,Gable,CompShg,TA,TA,TA,TA,0,544,GasA,Ex,Y,SBrkr,774,0,774,Gd,6,0,NA,NA,NA,NA,0,0,NA,NA,Y,5,2007,WD,Normal,79000
1328,20,RL,60,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,9,1982,2008,Gable,CompShg,Gd,Gd,TA,TA,175,816,GasA,Ex,Y,SBrkr,816,0,816,Gd,5,1,Ex,Attchd,1982,Unf,1,264,TA,TA,Y,10,2008,WD,Normal,130500
1329,50,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Gd,Gd,Gd,TA,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,2792,TA,8,2,TA,Detchd,1920,Unf,2,520,Fa,TA,Y,6,2008,WD,Normal,256000
1330,60,RL,63,9084,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,7,5,1998,1998,Hip,CompShg,TA,TA,Gd,TA,935,935,GasA,Gd,Y,SBrkr,955,677,1632,TA,8,1,TA,Attchd,1998,Fin,2,462,TA,TA,Y,6,2006,WD,Normal,176500
1331,20,RL,85,10000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,Hip,CompShg,Gd,TA,Gd,Gd,1588,1588,GasA,Ex,Y,SBrkr,1588,0,1588,Gd,7,1,Gd,Attchd,2006,RFn,3,825,TA,TA,Y,12,2007,WD,Normal,227000
1332,80,RL,55,10780,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,TA,TA,TA,TA,428,911,GasA,Gd,Y,SBrkr,954,0,954,TA,6,0,NA,Detchd,1976,Unf,2,576,TA,TA,Y,7,2006,WD,Normal,132500
1333,20,RL,67,8877,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,1Fam,1Story,4,6,1938,1958,Gable,CompShg,TA,TA,TA,TA,126,816,GasA,Ex,Y,SBrkr,816,0,816,TA,3,1,Gd,Detchd,1958,Unf,1,288,Fa,Fa,Y,5,2009,WD,Normal,100000
1334,50,RM,60,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,TA,TA,TA,TA,803,803,GasA,Ex,Y,SBrkr,803,557,1360,Gd,6,0,NA,Detchd,1951,Unf,1,297,TA,TA,Y,7,2006,WD,Normal,125500
1335,160,RM,24,2368,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,TA,TA,TA,TA,0,765,GasA,TA,Y,SBrkr,765,600,1365,TA,7,0,NA,Attchd,1970,Unf,2,440,TA,TA,Y,5,2009,WD,Normal,125000
1336,20,RL,80,9650,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1977,1977,Gable,CompShg,TA,TA,Gd,TA,664,1350,GasA,TA,Y,SBrkr,1334,0,1334,TA,6,1,TA,Attchd,1977,RFn,2,630,TA,TA,Y,4,2009,WD,Normal,167900
1337,90,RL,87,9246,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Duplex,1Story,5,5,1973,1973,Gable,CompShg,TA,TA,TA,TA,1656,1656,GasA,TA,Y,SBrkr,1656,0,1656,TA,8,0,NA,Detchd,1973,Unf,2,506,TA,TA,Y,11,2008,WD,Normal,135000
1338,30,RM,153,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,1Fam,1Story,4,4,1941,1950,Gable,CompShg,TA,TA,TA,TA,693,693,Grav,Fa,N,FuseA,693,0,693,Fa,4,0,NA,NA,NA,NA,0,0,NA,NA,N,3,2006,WD,Normal,52500
1339,60,RL,95,13450,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,7,5,2002,2002,Gable,CompShg,Gd,TA,Gd,TA,216,916,GasA,Ex,Y,SBrkr,920,941,1861,Gd,8,0,NA,BuiltIn,2002,RFn,2,492,TA,TA,Y,6,2006,WD,Normal,200000
1340,20,RL,120,9560,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,5,7,1972,1972,Hip,CompShg,TA,Gd,TA,TA,504,864,GasA,Ex,Y,SBrkr,864,0,864,TA,5,0,NA,Attchd,1972,RFn,1,288,TA,TA,Y,6,2006,WD,Normal,128500
1341,20,RL,70,8294,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4,5,1971,1971,Gable,CompShg,TA,TA,TA,TA,858,858,GasA,TA,Y,SBrkr,872,0,872,TA,5,0,NA,Detchd,1974,Unf,4,480,TA,TA,Y,6,2007,WD,Normal,123000
1342,20,RL,66,13695,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,6,5,2003,2004,Gable,CompShg,TA,TA,Gd,TA,300,1114,GasA,Ex,Y,SBrkr,1114,0,1114,Gd,6,0,NA,Detchd,2004,Unf,2,576,TA,TA,Y,7,2008,WD,Normal,155000
1343,60,RL,NA,9375,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2002,2002,Gable,CompShg,Gd,TA,Gd,TA,1284,1284,GasA,Ex,Y,SBrkr,1284,885,2169,Gd,7,1,Gd,Attchd,2002,RFn,2,647,TA,TA,Y,8,2007,WD,Normal,228500
1344,50,RL,57,7558,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,TA,TA,TA,TA,896,896,GasA,Gd,Y,SBrkr,1172,741,1913,TA,9,1,TA,Detchd,1929,Unf,2,342,Fa,Fa,Y,3,2009,WD,Normal,177000
1345,60,RL,85,11103,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,Gd,TA,728,728,GasA,Ex,Y,SBrkr,728,728,1456,Gd,8,1,TA,Attchd,2006,Fin,2,440,TA,TA,Y,7,2007,New,Partial,155835
1346,30,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1Story,4,4,1920,1950,Hip,CompShg,TA,TA,TA,TA,710,960,GasA,Gd,Y,FuseA,960,0,960,Fa,5,0,NA,Detchd,1997,Unf,1,308,TA,TA,Y,7,2007,WD,Normal,108500
1347,20,RL,NA,20781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,1Fam,1Story,7,7,1968,2003,Hip,CompShg,TA,TA,TA,TA,1203,1568,GasA,TA,Y,SBrkr,2156,0,2156,TA,9,1,Gd,Attchd,1968,RFn,2,508,Gd,TA,Y,6,2006,WD,Normal,262500
1348,20,RL,93,15306,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,1Fam,1Story,8,5,2006,2007,Gable,CompShg,Gd,TA,Ex,TA,1652,1732,GasA,Ex,Y,SBrkr,1776,0,1776,Gd,7,1,Gd,Attchd,2006,Fin,3,712,TA,TA,Y,5,2007,New,Partial,283463
1349,20,RL,NA,16196,Pave,NA,IR3,Low,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,7,5,1998,1998,Gable,CompShg,Gd,TA,Gd,TA,39,1482,GasA,Ex,Y,SBrkr,1494,0,1494,Gd,5,1,Fa,Attchd,1998,RFn,2,514,TA,TA,Y,8,2007,WD,Normal,215000
1350,70,RM,50,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,8,5,1872,1987,Gable,CompShg,TA,Gd,TA,Fa,425,684,OthW,Fa,N,SBrkr,938,1215,2358,TA,8,0,NA,NA,NA,NA,0,0,NA,NA,Y,12,2008,WD,Normal,122000
1351,90,RL,91,11643,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Duplex,2Story,5,5,1969,1969,Gable,CompShg,TA,TA,TA,TA,748,1248,GasA,TA,Y,SBrkr,1338,1296,2634,TA,12,0,NA,Detchd,1969,Unf,4,968,TA,TA,Y,8,2009,WD,Normal,200000
1352,60,RL,70,9247,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,6,6,1962,1962,Gable,CompShg,TA,TA,TA,TA,539,858,GasA,Ex,Y,SBrkr,858,858,1716,TA,8,1,Gd,Attchd,1962,Fin,2,490,TA,TA,Y,3,2008,WD,Normal,171000
1353,50,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,Gd,TA,TA,TA,698,698,GasA,TA,Y,SBrkr,786,390,1176,TA,4,0,NA,Detchd,1999,Unf,2,624,TA,TA,N,7,2009,WD,Normal,134900
1354,50,RL,56,14720,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,Gd,TA,Gd,TA,1217,2033,GasA,Ex,Y,SBrkr,2053,1185,3238,Gd,9,1,Ex,Attchd,1996,Fin,3,666,TA,TA,Y,3,2010,WD,Normal,410000
1355,60,RL,NA,10316,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2000,2000,Gable,CompShg,Gd,TA,Gd,TA,257,992,GasA,Ex,Y,SBrkr,992,873,1865,Gd,7,1,TA,Attchd,2000,RFn,3,839,TA,TA,Y,6,2008,WD,Normal,235000
1356,80,RL,102,10192,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,TA,TA,TA,TA,570,570,GasA,Gd,Y,SBrkr,1222,698,1920,Gd,8,1,TA,Attchd,1968,RFn,2,487,TA,TA,Y,9,2006,WD,Normal,170000
1357,20,RL,NA,9477,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,5,1966,1966,Gable,CompShg,TA,TA,TA,TA,524,864,GasA,TA,Y,SBrkr,892,0,892,TA,5,0,NA,Attchd,1966,RFn,1,264,TA,TA,Y,10,2008,WD,Normal,110000
1358,20,RL,NA,12537,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1Fam,1Story,5,6,1971,2008,Gable,CompShg,TA,TA,TA,TA,344,1078,GasA,Ex,Y,SBrkr,1078,0,1078,TA,6,1,Fa,Attchd,1971,Fin,2,500,TA,TA,Y,4,2010,WD,Normal,149900
1359,160,FV,NA,2117,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,Gd,TA,Gd,TA,378,756,GasA,Ex,Y,SBrkr,769,804,1573,Gd,5,0,NA,Detchd,2000,Unf,2,440,TA,TA,Y,6,2010,WD,Normal,177500
1360,20,RL,129,16737,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,1Fam,1Story,9,5,2004,2005,Hip,CompShg,Gd,TA,Ex,TA,533,1980,GasA,Ex,Y,SBrkr,1980,0,1980,Ex,8,1,Gd,Attchd,2004,Fin,3,770,TA,TA,Y,9,2006,WD,Normal,315000
1361,70,RL,51,9842,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,2Story,5,6,1921,1998,Gable,CompShg,TA,TA,TA,Fa,612,612,GasA,Ex,Y,SBrkr,990,1611,2601,TA,8,0,NA,BuiltIn,1998,RFn,2,621,TA,TA,Y,5,2008,WD,Normal,189000
1362,20,RL,124,16158,Pave,NA,IR1,Low,AllPub,Inside,Mod,StoneBr,1Fam,1Story,7,5,2005,2005,Hip,CompShg,Gd,TA,Ex,TA,256,1530,GasA,Ex,Y,SBrkr,1530,0,1530,Gd,7,1,Gd,Attchd,2005,Fin,2,430,TA,TA,Y,6,2009,WD,Normal,260000
1363,50,RL,NA,12513,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NAmes,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,TA,Gd,TA,Fa,715,715,GasA,Gd,Y,SBrkr,1281,457,1738,TA,7,1,Gd,Attchd,1920,Unf,1,368,TA,TA,Y,6,2009,WD,Normal,104900
1364,60,RL,73,8499,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2006,2007,Gable,CompShg,TA,TA,Gd,TA,616,616,GasA,Ex,Y,SBrkr,616,796,1412,Gd,6,1,Gd,BuiltIn,2007,Fin,2,432,TA,TA,Y,3,2007,New,Partial,156932
1365,160,FV,30,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,Gd,TA,600,600,GasA,Ex,Y,SBrkr,520,600,1200,Gd,4,0,NA,Detchd,2005,RFn,2,480,TA,TA,Y,4,2006,WD,Abnorml,144152
1366,60,FV,NA,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7,5,2000,2000,Gable,CompShg,Gd,TA,Gd,TA,281,814,GasA,Ex,Y,SBrkr,814,860,1674,Gd,7,0,NA,Attchd,2000,RFn,2,663,TA,TA,Y,1,2010,WD,Normal,216000
1367,60,RL,68,9179,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,1999,1999,Gable,CompShg,Gd,TA,Gd,TA,240,873,GasA,Ex,Y,SBrkr,882,908,1790,Gd,7,0,NA,Attchd,1999,RFn,2,588,TA,TA,Y,6,2008,WD,Abnorml,193000
1368,160,RM,41,2665,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,TA,TA,TA,TA,36,757,GasA,Ex,Y,SBrkr,925,550,1475,TA,6,1,TA,Attchd,1977,RFn,1,336,TA,TA,Y,7,2006,WD,Normal,127000
1369,120,RM,NA,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,Gd,TA,Gd,TA,163,848,GasA,Ex,Y,SBrkr,848,0,848,Gd,4,0,NA,Attchd,2003,Fin,2,420,TA,TA,Y,6,2009,WD,Normal,144000
